Run Number,Path,Solution Number,Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7,Component 8,Component 9,Component 10,Component 11
179,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0179/,1,142.03999663424784,4.2520100211620315,17.755699340914813,13.08359729092097,25.964108705403724,36.79988346863899,0.11651924044003825,18.997702245658413,2.8517851106597436,0.7359976693727798,51.45040626890534
180,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0180/,1,142.42181581325082,4.243699434180896,17.426897227528794,13.058186997698066,26.034225477262435,36.827142642398826,0.11467035990310964,18.696254332028744,2.8248696778186093,0.7365428528479765,51.70810766004223
181,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0181/,1,143.0271900772119,4.230503524812636,16.906358646544753,13.018108774398415,26.145943474170874,36.87016867567727,0.11172254992431034,18.21563313983321,2.7819433091349732,0.7374033735135455,52.119076703347396
182,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0182/,1,143.95819891304242,4.2101647129967095,16.10768139158717,12.956969492068314,26.319075525557988,36.935881018799854,0.10714948913183052,17.47002540192889,2.7153187675414534,0.7387176203759971,52.756862684595674
183,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0183/,1,145.3258687359221,4.180194427360689,14.93851004092624,12.86823172690764,26.57634147730137,37.03142484768331,0.1003434254090579,16.36034109930293,2.616094126566368,0.7406284969536663,53.70659479987567
184,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0184/,1,147.2077889861745,4.138792807164538,13.33772519466478,12.74817966442363,26.93612732358019,37.16101667323396,0.09080366234241233,14.80494494713245,2.476885435333203,0.7432203334646792,55.03882196048948
185,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0185/,1,149.5810963285147,4.086349524144504,11.33222913181995,12.60007529328315,27.39959969119604,37.32144705328961,0.07847765342722925,12.7952695805265,2.296808213007127,0.7464289410657923,56.76189357420451
186,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0186/,1,152.2705657197755,4.026667704445222,9.077562987803034,12.43653368917662,27.9382627228471,37.49936674146474,0.06409956935865914,10.45101674325964,2.086474542623829,0.7499873348292947,58.77425865644016
187,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0187/,1,201.1883910734811,5.912047235540041,23.14123583976336,10.008501961034629,20.23317218774988,39.87315656626411,0.11834147270126372,19.29480533172778,2.971316787506879,0.7974631313252821,56.70324256169018
188,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0188/,1,198.59737810115436,5.985107248977172,25.458163671818927,10.11059981185203,19.930049210098442,39.76116066661065,0.12823952153731988,20.908617641954326,3.1164276430581177,0.795223213332213,55.2496822915569
189,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0189/,1,198.8087919589689,5.979156522654657,25.26874478072623,10.10218765790069,19.95450560444908,39.77037078039687,0.1274415617024295,20.77851549496133,3.10473454894835,0.7954074156079376,55.36683693603331
190,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0190/,1,199.1540090228307,5.969435405979083,24.959583729524358,10.088482843591667,19.99454531474247,39.78538224275896,0.12613491364937277,20.56547505152817,3.0855851720233605,0.7957076448551792,55.55868681685082
191,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0191/,1,199.71011401364538,5.953765068349441,24.46192794884381,10.066487427551658,20.059319603286962,39.809492116302366,0.12402045614597831,20.220726545539943,3.0545916056787457,0.7961898423260473,55.8691724031683
192,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0192/,1,200.586842025204,5.929033872783345,23.67827083437433,10.03201328716232,20.16213344519934,39.84732404805495,0.1206626647827167,19.67326056239946,3.0053596931824,0.7969464809610991,56.36229981825768
193,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0193/,1,201.92386464833677,5.891259874506726,22.4853666198353,9.979912368760605,20.320578773918193,39.90460345251245,0.11548417872694791,18.828942183741507,2.929400784479592,0.7980920690502489,57.12298618881046
194,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0194/,1,203.8649631411296,5.836302795842395,20.7582283682714,9.905271839271862,20.55422246597158,39.98688868150548,0.1078394792226431,17.58252378630051,2.817198848784812,0.7997377736301101,58.24631712531298
195,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0195/,1,206.4956050840596,5.761627873926354,18.42658186375529,9.80596417232664,20.877850649414597,40.096802083112856,0.09723374456050522,15.853327917473678,2.661410230900964,0.8019360416622571,59.805475160548504
196,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0196/,1,209.7547671007629,5.6688520553679576,15.552472537993134,9.685792658815314,21.290299035308674,40.23051848190268,0.08368885928200986,13.644922709023346,2.462248443687228,0.8046103696380535,61.797919442342696
197,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0197/,1,213.3803784396299,5.565389006837207,12.374572942781155,9.55570240602895,21.764637983219327,40.37622565653346,0.06807193743759535,11.09868545178185,2.232365831259934,0.8075245131306691,64.09678622060822
198,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0198/,1,69.6175621658447,10.805063105336961,223.38267092996222,20.83180815286995,7.973488048273938,28.718013843749983,0.45017800338006564,73.3985875076194,7.614210466013484,0.5743602768749997,10.439353701218181
198,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0198/,2,261.67995776112105,7.68143011112806,30.034982371388345,8.068232458371495,16.328137785265938,41.807816414129874,0.12395112749863116,20.209422961733342,3.1135014049033636,0.8361563282825974,59.51278151981476
198,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0198/,3,30.362728856508628,7.912925707294649,274.6926572772713,30.92015906807782,7.048152772996737,18.590503088795316,0.4893378431268655,79.7833439880759,7.897782739566842,0.3718100617759063,4.898910437584621
199,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0199/,1,86.34278932431644,11.175815518838187,204.16866288960375,18.29195536274956,8.395312370008819,31.27482075674625,0.4332238805041843,70.63432834307353,7.436602830265152,0.625496415134925,12.908260041517577
199,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0199/,2,258.2141247816641,7.793857835577848,33.20333253605682,8.157048941522937,16.05426621177583,41.70822283636723,0.1347282221098395,21.96655795269123,3.27217001673861,0.8341644567273444,57.87284136206701
199,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0199/,3,24.451432230102093,7.011819677497711,283.8009766261708,33.35454099007373,6.909687543696859,16.149827694751487,0.4956313151747877,80.8094535611067,7.91896455846436,0.32299655389502974,4.038897782837065
200,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0200/,1,85.14562044916377,11.159134211326514,205.51243146813007,18.45293395904668,8.3642521695737,31.112604179217296,0.43446186173602735,70.83617310913489,7.450306051416929,0.6222520835843459,12.727016586290134
200,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0200/,2,24.795949005449028,7.06982796587168,283.2542062255453,33.20217786280212,6.917805334063892,16.302564537740395,0.49525759945748954,80.74852165067765,7.917940927994555,0.3260512907548079,4.0896807965091
200,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0200/,3,258.4990168258503,7.784630660843144,32.94249885263095,8.14967102635552,16.07647531296882,41.71647421320831,0.1338547604361756,21.82414572328949,3.259315632938883,0.8343294842641662,58.00573384653866
201,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0201/,1,83.14340592446332,11.128202047812605,207.76963190669485,18.728612814406148,8.312627064564634,30.834864507530213,0.43652267806363887,71.17217577124546,7.472886106180489,0.6166972901506043,12.425613767858804
201,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0201/,2,258.96337879189775,7.769585038468309,32.51750180420639,8.137675222455846,16.112790412116617,41.729898437985625,0.13242633955853225,21.591251014978084,3.2382920465175524,0.8345979687597125,58.22306855762804
201,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0201/,3,25.39495408827337,7.168954036357889,282.3085535429675,32.94055871678235,6.931902950816442,16.56483121296556,0.49461007025208803,80.64294623675349,7.916095990170287,0.3312966242593113,4.177758198000475
202,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0202/,1,259.70928200478767,7.745402733837561,31.83522270029326,8.118483579180308,16.17142385973817,41.75139685775399,0.13011956306570127,21.21514615201651,3.2043353517181385,0.8350279371550798,58.5740666993721
202,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0202/,2,26.471412440892497,7.341720078875501,280.62469357331184,32.48063832211673,6.957187770963083,17.025908383528918,0.49345329435434804,80.45434147081762,7.912576666821089,0.3405181676705784,4.33537592372763
202,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0202/,3,79.77745894271706,11.067188601838618,211.5932347301782,19.211166399871697,8.226715874862204,30.348872053613263,0.43996154651504,71.73286084484349,7.509889359333998,0.6069774410722653,11.923556479888054
203,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0203/,1,28.543927762220815,7.655899497941474,277.4362946241635,31.63041085453315,7.00571102979263,17.878339851904148,0.4912492935627022,80.09499351565796,7.905089598997657,0.3575667970380829,4.6366390585136665
203,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0203/,2,260.8801019497108,7.707409412464487,30.7652511202879,8.08854952639046,16.264212956072768,41.78498267465404,0.12646779895550142,20.61974982970132,3.1505664645721425,0.8356996534930807,59.12977109616069
203,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0203/,3,74.02008203225091,10.934143002578491,218.22499830746779,20.097065377182457,8.082157965114742,29.457156986664458,0.44577763615308347,72.68113632930708,7.570379251896186,0.5891431397332891,11.0771833139487
204,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0204/,1,63.38717389512866,10.575704222782246,230.82798705773726,21.96870869215614,7.8221564834920345,27.574937784576747,0.4563535232671119,74.4054657500726,7.6725509825439815,0.551498755691535,9.54832802819985
204,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0204/,2,33.37029522807239,8.302975463464232,270.2581014033244,29.813249208533527,7.118122886327515,19.700533223700187,0.48621756776628344,79.27460344015492,7.884279513205258,0.39401066447400374,5.32898349583831
204,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0204/,3,262.6542169964305,7.649761065718048,29.14624588666689,8.04362950945331,16.40659443936204,41.83550912108597,0.1208613694607335,19.70565806425004,3.067985815543583,0.8367101824217194,59.98305149842265
205,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0205/,1,265.2073820580556,7.566645276567561,26.82121134121657,7.979895515305005,16.61534316053476,41.90746928140315,0.1126352032918398,18.3644353193217,2.946752127819691,0.838149385628063,61.23532000669578
206,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0206/,1,268.62958579648426,7.454987072210593,23.714017200094325,7.896115183799444,16.902474884989758,42.002577251987624,0.10130756421292987,16.517537643412478,2.779690780753577,0.8400515450397525,62.960245145804436
207,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0207/,1,272.81685536918775,7.318037940709086,19.926872949560643,7.7960940908521605,17.265672168605313,42.116948000566204,0.08695790858163686,14.177919877440793,2.567877068741539,0.842338960011324,65.14619192520104
208,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0208/,1,277.4164687216158,7.16728213342283,15.78593866061609,7.689268016584172,17.68042149907063,42.24018970722462,0.0705422761911851,11.50145807464974,2.325339834084516,0.8448037941444927,67.6479767980506
209,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0209/,1,122.03396778946437,14.672126488038444,234.97359857174774,14.510172279047827,7.169520570202733,35.06403755486934,0.42579016608283754,69.42230968741916,7.438773617888643,0.7012807510973867,15.268115373392073
209,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0209/,2,323.7613772040614,9.496206390692768,37.1012828632105,6.729376566693483,13.62948989127114,43.14281633579049,0.1278070975160256,20.838113725438955,3.211390952814099,0.8628563267158098,61.45814910375999
209,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0209/,3,17.639221317246186,6.976745450037257,367.56996902633597,36.67719296368559,5.508742829933803,12.811032158055342,0.511774878259064,83.44155623789086,8.06095413862762,0.2562206431611068,2.732526150386609
210,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0210/,1,137.22681928800915,14.591089772477627,218.97431303108417,13.339436488615592,7.452785602955337,36.24808792925004,0.41247558213436575,67.25145360886398,7.274576369892988,0.7249617585850009,17.296222659702693
210,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0210/,2,319.3743053163408,9.651262827066288,41.16470649474186,6.807633071756682,13.382641566392232,43.053130359224504,0.13923656901881296,22.701614513936892,3.3801424460589296,0.8610626071844901,59.674538866427454
210,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0210/,3,15.671788862072594,6.419581513779739,371.1518026735646,37.76615136606286,5.4770216833540415,11.72006238301013,0.5137862509270136,83.7694974337522,8.058395635395508,0.2344012476602026,2.4606839998380354
211,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0211/,1,15.80788855723633,6.459456976917459,370.9006245516593,37.688742062093034,5.479228023720047,11.79761256198004,0.513645375926929,83.74652868373843,8.058609015763336,0.23595225123960079,2.4796820255385863
211,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0211/,2,136.04512412802464,14.601175021594079,220.2074676430961,13.423649661650915,7.4301171310639225,36.162813553869604,0.4135367844794832,67.42447573035052,7.287936173808336,0.723256271077392,17.13421469369983
211,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0211/,3,319.73700086374527,9.638462331398456,40.828368146512204,6.801090988356684,13.402740353299242,43.06060267759626,0.13830633404705692,22.54994576854189,3.3664130910337415,0.8612120535519252,59.8196887335732
212,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0212/,1,134.0952490301938,14.616516709637652,222.24615730386583,13.564967023004664,7.392956020692617,36.01975507002331,0.41527790697202754,67.70835439761319,7.309761256681113,0.7203951014004661,16.868533223612616
212,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0212/,2,320.3273415535652,9.617620234509971,40.28108093129622,6.790470906514584,13.435571812856786,43.072742443181085,0.13678665030433307,22.302171245271698,3.3439820278604286,0.8614548488636217,60.05682006514747
212,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0212/,3,16.03817801950961,6.526466023681219,370.4767943705465,37.558481312088865,5.4829571016484495,11.928111077736753,0.5134076101743805,83.7077625284316,8.05895748494781,0.23856222155473505,2.511760663417407
213,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0213/,1,16.431776024078744,6.639663553535881,369.75579981298085,37.33792076855127,5.489318622044192,12.149076262844208,0.5130029686045222,83.64178835943297,8.05951681695316,0.24298152525688416,2.5663946763127936
213,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0213/,2,321.27349005661705,9.584197487235123,39.40433220069765,6.773522251304074,13.488497493245776,43.092141260447804,0.13433648824812178,21.902688301324204,3.307811561535261,0.861842825208956,60.4391598186858
214,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0214/,1,125.71007697197398,14.662783339915133,231.0719898819874,14.208365233444907,7.2364849604316115,35.369003705787684,0.4226310607674085,68.9072381685992,7.400536022684758,0.7073800741157537,15.74836077416867
214,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0214/,2,322.7535965134056,9.531867519602823,38.03377794466225,6.747185899027851,13.572056078642875,43.12234683674803,0.13046726422412033,21.27183655828049,3.250679368464246,0.8624469367349605,61.04298105787743
214,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0214/,3,17.11655227053628,6.8326840968687,368.5114234487679,36.96030868319038,5.50035113298258,12.52738723784127,0.5123040789683457,83.52783896223025,8.060382801660419,0.2505477447568254,2.660879358369912
215,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0215/,1,324.9853909005278,9.452861646441384,35.96946893970881,6.707878381163131,13.699843105514889,43.167573818128716,0.12454780070815538,20.306706637199248,3.163244225166192,0.8633514763625743,61.966854555757095
215,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0215/,2,117.3967870965954,14.673411015081415,239.92594571137042,14.909749089245242,7.086394733801986,34.66052751472833,0.42972339602642723,70.06359717822184,7.485666765838259,0.6932105502945666,14.671130771843355
215,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0215/,3,18.347766678040795,7.167659102508727,366.3049068822603,36.300252447286525,5.520080215523286,13.188684401124606,0.5110631515888668,83.3255138460109,8.06160780586674,0.2637736880224921,2.8290244445765755
216,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0216/,1,20.714251855667,7.770719346884772,362.1683068253619,35.09563100679125,5.557647021122337,14.39563841006396,0.5087305831447971,82.94520377360823,8.062827899473877,0.2879127682012792,3.146408537594276
216,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0216/,2,328.1760656777064,9.339717292359467,33.02309730378729,6.65251160624164,13.886368667611512,43.23158585765664,0.11590253610171818,18.89715262528014,3.035485617255472,0.8646317171531328,63.316361372699745
216,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0216/,3,104.24769468469978,14.604104370333093,254.1795716256529,16.173099351327544,6.858271329358217,33.386303431336835,0.44059721733562285,71.83650282646025,7.610547362974447,0.6677260686267367,13.026952412580354
217,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0217/,1,26.102229544553342,8.968452102360859,353.20152103533286,32.630460996389516,5.641741685857565,16.86589669450206,0.5036423091084254,82.11559387637371,8.060611537461442,0.33731793389004117,3.8447349664172448
217,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0217/,2,332.4181800321251,9.188970008341514,29.11481831157923,6.580373873200019,14.14159447884595,43.31556251208113,0.1040636147188519,16.96689370416064,2.860421096145212,0.8663112502416226,65.16477947060655
217,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0217/,3,83.17723354503345,14.199609729918876,277.85200062022284,18.715996574482553,6.512847320692622,30.826630061461014,0.45737336405643486,74.57174413963611,7.785399362690353,0.6165326012292203,10.513476575751689
218,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0218/,1,337.5622481329383,9.005755076712452,24.389754539383784,6.495086081887253,14.462671667147259,43.41575959641226,0.0891543217004913,14.536030712036625,2.6397876133997373,0.8683151919282451,67.49319481548814
219,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0219/,1,343.16287427857986,8.805866017970729,19.263602108972783,6.404856664740248,14.827485740783148,43.52295093890262,0.07219239635713215,11.770499406054155,2.3885744735240606,0.8704590187780524,70.14298136086059
220,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0220/,1,90.65124025264896,2.673106644730531,10.49959375736544,17.85446291693571,35.96947773780924,32.05008331614159,0.09545376692271136,15.5631141721812,2.393309003324918,0.641001666322832,45.43309742036183
221,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0221/,1,32.27932644375281,8.054011263073951,47.06437187947134,30.20595740726191,7.19175217903619,19.30748435039803,0.4865582423400391,79.33014820761508,7.877598165612531,0.3861496870079608,5.214351760728233
221,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0221/,2,15.26053164481288,6.801816855237691,71.00230862100543,37.99991609026642,5.064741030789556,11.48314697021277,0.5169369395207843,84.28319666099745,8.09854850191815,0.2296629394042555,2.323850866890565
221,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0221/,3,96.77199780386363,2.852792134217035,1.969621678135614,17.11166832979308,34.48274328642319,32.7906996045778,0.09763206562912889,15.91827156996667,2.448201972574267,0.6558139920915558,46.4949691789443
222,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0222/,1,96.28483449487047,2.8384927287293755,2.6417387325613837,17.168517474974383,34.596548481186844,32.73401710099406,0.09746542403155602,15.891101744275437,2.444001873503162,0.6546803420198812,46.41366755901468
223,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0223/,1,95.48466984293216,2.8150052081258714,3.7481574528888633,17.262716314267657,34.78511618967925,32.640094413070216,0.0971892726621258,15.846077064477033,2.4370419223239934,0.6528018882614044,46.27896293525832
224,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0224/,1,94.18349037365493,2.776809127906858,5.554016824048047,17.41812383817865,35.09619248743115,32.48514255129164,0.09673361052973298,15.77178432549994,2.425558434484744,0.649702851025833,46.05676190155836
225,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0225/,1,92.10148648999274,2.715686481799818,8.461235164712493,17.67269555520948,35.60571258129557,32.23131744395803,0.09598700083249223,15.650054483558515,2.406744535806124,0.6446263488791606,45.69286205046063
226,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0226/,1,88.85403457016662,2.620335167731714,13.04134335476621,18.08497149297233,36.43074159969223,31.82025113340675,0.09477737362092183,15.45283265558508,2.37626813831603,0.6364050226681349,45.10375258373853
227,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0227/,1,83.98271263624291,2.477270657144325,20.02358579081929,18.74078032848666,37.74278875571984,31.16636770111384,0.09285197039949518,15.138908217309,2.327770587025843,0.623327354022277,44.16720508592304
228,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0228/,1,77.07981216571049,2.2744677960628747,30.174726972423937,19.75595976740295,39.773047166794356,30.154171644054507,0.08986858854254362,14.652487262371242,2.2526539774597896,0.6030834328810901,42.71872816049353
229,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0229/,1,68.02740099336893,2.0083691836351196,44.02367771971771,21.266695548039575,42.79275234868218,28.64788170000756,0.08542275195286575,13.92762260101072,2.140777730293213,0.5729576340001512,40.56588968601373
230,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0230/,1,57.24750393177653,1.6912457830627845,61.50708948870203,23.397324992754573,47.04851421078677,26.523533752787536,0.07914125445789133,12.903465400743151,1.9828248294519961,0.5304706750557507,37.53472488396233
231,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0231/,1,143.44491927350808,4.221384373750224,16.547725243714574,12.990602375789049,26.223426515183824,36.89972097246143,0.10967665174951687,17.882062785247314,2.752141405416596,0.7379944194492287,52.40437487470304
232,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0232/,1,154.4422537630172,4.543546694498665,3.1305174321738853,12.293017715188702,24.823300174501043,37.59527448480078,0.1117078000105183,18.213228262584508,2.803475234701798,0.7519054896960156,53.408090838516635
232,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0232/,2,5.383985908732463,6.075866231220746,160.5849195662032,44.69212562987934,2.352646076277033,4.76478761628854,0.5430867538321181,88.5467533421932,8.28924493597043,0.09529575232577078,0.716059893233566
232,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0232/,3,97.04653628969515,12.828133107154178,39.71358940893677,16.96427745447718,7.6239813513089265,32.60048252701736,0.43524001850545585,70.96304649545476,7.506614753392358,0.6520096505403473,13.254347749303612
233,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0233/,1,7.8876735680382835,6.259833128319379,156.83708549281766,42.78216813208603,3.2024240570892983,6.682213401164846,0.5356184667491234,87.32909783953099,8.234743403271796,0.13364426802329693,1.1000904320846159
233,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0233/,2,86.11287589982349,12.021541216955784,52.981516609727734,18.32006105746717,7.795872669039842,31.239468204333853,0.4404707381989763,71.81588122809397,7.5442451191146604,0.6247893640866771,12.219211619664856
233,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0233/,3,153.5621239437251,4.517767163763933,4.196002697158104,12.34607630656008,24.92981749808705,37.54237029716172,0.1115533962782021,18.1880537410112,2.799572053087882,0.7508474059432344,53.33170930187063
234,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0234/,1,13.560818387287881,6.6768400695174455,148.47355919565632,39.005066949158454,4.706150703303204,10.474071863000846,0.5208611878407035,84.92301975663644,8.127139973500578,0.20948143726001692,2.0342081292997736
234,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0234/,2,67.63955823954488,10.659229096176823,75.86542626647197,21.180018007532144,7.984195594661527,28.368456664060986,0.4515253284068714,73.61826006633773,7.6239336260248995,0.5673691332812197,10.206241579694634
234,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0234/,3,152.1183022962395,4.475475481446838,5.946890836058449,12.43411609265289,25.10655252109199,37.45458674393484,0.1112971634122632,18.14627664330377,2.793095053501993,0.7490917348786966,53.20498404722354
235,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0235/,1,149.7752298080867,4.406839964448343,8.796390065700276,12.57969293737893,25.39876690085637,37.30943367546721,0.11087338715386007,18.07718268812936,2.7823838175719176,0.7461886735093443,52.99547791993301
236,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0236/,1,146.03856340554705,4.297372910845543,13.362252556779541,12.819041961910521,25.87914691126162,37.070781630749266,0.11017640734021315,17.963544675034754,2.7647695590256753,0.7414156326149853,52.651123222062964
237,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0237/,1,140.2413728123362,4.127519018762394,20.50160219171244,13.20895106803582,26.66154295477521,36.68200853846174,0.1090403935024394,17.77832502757164,2.736066158690443,0.7336401707692346,52.09042568819346
238,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0238/,1,131.61847992031826,3.8748185072491763,31.25868427725021,13.834870750985969,27.917111953831668,36.05791402255139,0.10721522646264149,17.480743444995895,2.689965817616164,0.7211582804510278,51.19102050310524
239,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0239/,1,119.55582210091998,3.5211899358572842,46.62647528803708,14.81707841803157,29.886408906782773,35.078574087159666,0.10434749480876188,17.013178501428566,2.6175696447462182,0.7015714817431934,49.78127146529925
240,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0240/,1,104.03039271734589,3.065802403468628,67.08280042545876,16.307151691638023,32.87184385463526,33.59285929866208,0.09998900969990271,16.302555929331962,2.507620924458403,0.6718571859732415,47.64612210560114
242,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0242/,1,201.1883910734811,5.912047235540043,23.14123583976337,10.00850196103463,20.23317218774988,39.87315656626411,0.1183414727012637,19.29480533172779,2.971316787506879,0.7974631313252822,56.70324256169018
243,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0243/,1,156.94365168069234,17.249460266305004,44.40169339359368,12.070606277570477,6.524199063020566,37.5129708356792,0.4164228867503274,67.89503588320555,7.371732426325287,0.7502594167135839,17.45877321073501
243,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0243/,2,217.604837335909,6.392367669699431,4.397918863866374,9.395332529689602,18.99979133978518,40.48455063049266,0.1201168398177264,19.58426736158582,3.016289116180677,0.8096910126098535,57.58996116983848
243,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0243/,3,3.4584037228765503,5.934407947071132,238.4906574516143,46.28120956768654,1.6022595538754514,3.169487276596375,0.549303155717087,89.56029712778593,8.334631954054197,0.0633897455319275,0.43942161875249847
244,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0244/,1,144.8850095666866,16.35906688127612,58.31305331499932,12.81483412657592,6.742295636386172,36.76588841632585,0.4192774570982303,68.360454961668,7.392138508963231,0.7353177683265167,16.76979312465608
244,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0244/,2,216.2883061544668,6.353852253592513,5.892686875853999,9.44172147078227,19.09312381313106,40.43829592272788,0.1199826064898455,19.56238149290958,3.012887975029518,0.8087659184545577,57.52284080047528
244,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0244/,3,4.86964601990868,6.038078840933864,236.3591098731667,45.105804117941624,2.1610306160675954,4.349491079162673,0.5447048028957018,88.8105656895166,8.301056775810407,0.08698982158325347,0.6403570970221458
245,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0245/,1,214.1295720953308,6.290696442122791,8.346682243634792,9.518785528160015,19.24816525292837,40.36145489132934,0.1197595805106522,19.52601856151939,3.007237354399664,0.8072290978265867,57.41134973332598
